,lat,lon,timestamp,amenity,tags,name
3680,49.277516,-123.127083,2022-05-05T05:19:14.000-07:00,fast_food,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '738', 'opening_hours': 'Mo-Fr 11:30-21:00; Sa 12:00-21:00', 'cuisine': 'sushi', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Sushi Howe
3685,49.0522053,-122.3129581,2021-01-15T03:04:51.000-08:00,fast_food,"{'addr:housenumber': '32868', 'cuisine': 'chicken;korean', 'addr:street': 'Ventura Avenue', 'brand': 'Chicko Chicken', 'branch': 'Abbotsford', 'addr:postcode': 'V2S 6J3', 'addr:unit': '101'}",Chicko Chicken Korean Style
3696,49.2801553,-123.1209295,2021-10-30T03:06:27.000-07:00,fast_food,"{'addr:province': 'BC', 'website': 'https://www.pizzagarden.ca', 'addr:housenumber': '675', 'phone': '+1-604-669-6656', 'drive_through': 'no', 'opening_hours': 'Su 11:00-23:00; Mo-Th 11:00-00:00; Fr, Sa 11:00-03:00', 'cuisine': 'pizza', 'addr:street': 'Smithe Street', 'payment:debit_cards': 'yes', 'takeaway': 'yes', 'addr:city': 'Vancouver'}",Pizza Garden
3699,49.2794471,-123.130019,2022-09-10T22:48:31.000-07:00,fast_food,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'wheelchair': 'limited', 'addr:housenumber': '1028', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Donair King
3704,49.0494651,-122.259796,2022-03-01T18:57:55.000-08:00,fast_food,"{'brand:wikidata': 'Q839466', 'addr:province': 'BC', 'website': 'https://pizza.dominos.ca/Abbotsford-British-Columbia-10025/', 'brand:wikipedia': ""en:Domino's Pizza"", 'cuisine': 'pizza', 'takeaway': 'yes', 'addr:postcode': 'V3G 1C4', 'addr:unit': '104', 'addr:city': 'Abbotsford', 'ref': '10025', 'alt_name': 'Dominos Pizza', 'addr:housenumber': '2618', 'phone': '+1-604-864-0202', 'opening_hours': 'Su-Th 10:30-23:59; Fr-Sa 10:30-01:00', 'addr:street': 'McMillan Road', 'brand': ""Domino's""}",Domino's
3706,49.0496898,-122.2598023,2022-05-13T21:48:15.000-07:00,fast_food,"{'website': 'https://w.subway.com/en-ca/findastore?zip=V3G1C4', 'ref': '38094', 'phone': '+1-604-850-1690', 'opening_hours': 'Mo-Fr 07:00-22:00; Sa-Su 08:00-22:00', 'cuisine': 'sandwich', 'addr:unit': '108'}",Subway
3714,49.222259,-122.9315425,2021-10-15T06:25:28.000-07:00,fast_food,"{'cuisine': 'pizza', 'addr:housenumber': '7630', 'addr:street': '6th Street'}",Scott Hill Pizza
3717,49.2228162,-122.932676,2022-08-29T01:43:37.000-07:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '7571', 'opening_hours': 'Su-Th 00:00-23:00; Fr,Sa 00:00-23:59', 'cuisine': 'pizza', 'addr:street': '6th Street', 'addr:city': 'Burnaby'}",LR Pizza & Curry
3723,49.2802263,-123.130709,2022-03-19T18:10:05.000-07:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '1067', 'drive_through': 'no', 'opening_hours': 'Mo-Su 11:00-22:00', 'cuisine': 'burger', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Fatburger
3729,49.057156,-122.2740055,2019-09-28T16:10:55.000-07:00,fast_food,"{'brand:wikidata': 'Q17111672', 'website': 'https://panago.com/', 'phone': '+1-604-310-0001', 'brand:wikipedia': 'en:Panago', 'opening_hours': 'Su-Th,PH 11:00-00:00; Fr-Sa 11:00-01:00', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Panago', 'addr:unit': '510'}",Panago
3732,49.1917192,-123.111856,2021-10-21T01:00:33.000-07:00,fast_food,"{'brand:wikidata': 'Q2818848', 'delivery': 'no', 'brand:wikipedia': 'en:A&W (Canada)', 'cuisine': 'burger', 'takeaway': 'yes', 'addr:postcode': 'V6X 4C4', 'addr:city': 'Richmond', 'addr:housenumber': '100-3080', 'phone': '+1-604-214-9901', 'drive_through': 'yes', 'addr:street': 'Saint Edwards Drive', 'brand': 'A&W'}",A&W
3745,49.2372522,-123.0325583,2019-09-13T13:57:02.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '5218', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Joyce Street', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}",Subway
3757,49.3131411,-123.0768211,2019-09-11T22:30:01.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '107', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': '24/7', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}",Subway
3809,49.0659014,-122.3807911,2019-09-02T22:08:25.000-07:00,fast_food,"{'website': 'http://www.pizza24.ca', 'phone': '+1-604-746-5100', 'drive_through': 'yes', 'opening_hours': 'Mo-Fr 10:30-02:00; Sa-Su 10:30-03:00', 'description': 'Gas Station location', 'cuisine': 'pizza'}",Pizza24
3830,49.0466441,-122.3372747,2018-06-20T15:11:22.000-07:00,fast_food,"{'description': 'Clearbrook location', 'cuisine': 'pizza', 'website': 'http://pizza24.ca', 'phone': '+1-604-746-6000', 'addr:unit': '101'}",Pizza24
3865,49.2896102,-123.138533,2022-04-04T01:35:42.000-07:00,fast_food,"{'brand:wikidata': 'Q2818848', 'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '991', 'brand:wikipedia': 'en:A&W (Canada)', 'opening_hours': 'Mo-Fr 08:00-23:00; Sa 09:00-23:00; Su 09:00-22:00', 'cuisine': 'burger', 'addr:street': 'Denman Street', 'takeaway': 'yes', 'brand': 'A&W', 'addr:city': 'Vancouver'}",A&W
3867,49.289715,-123.1383784,2022-03-26T02:42:30.000-07:00,fast_food,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '975', 'addr:country': 'CA', 'opening_hours': 'Mo-Su 08:00-21:00', 'addr:street': 'Denman Street', 'addr:postcode': 'V6G 2M3', 'addr:city': 'Vancouver'}",Peaked Pies
3870,49.2897561,-123.1383258,2022-03-26T02:43:17.000-07:00,fast_food,"{'brand:wikidata': 'Q17111672', 'wheelchair': 'yes', 'addr:housenumber': '969', 'brand:wikipedia': 'en:Panago', 'opening_hours': 'Su-Th 11:00-24:00, Fr,Sa 11:00-01:00, PH 11:00-24:00', 'cuisine': 'pizza', 'addr:street': 'Denman Street', 'takeaway': 'yes', 'brand': 'Panago'}",Panago
3887,49.1848537,-122.7988686,2019-02-24T16:44:28.000-08:00,fast_food,"{'indoor': 'room', 'cuisine': 'chinese', 'addr:unit': '101b'}",Chan's Kitchen
3888,49.1846812,-122.7987992,2019-02-24T16:44:29.000-08:00,fast_food,"{'indoor': 'room', 'cuisine': 'korean', 'addr:unit': '101f'}",Rodem Korea
3895,49.1847568,-122.7988014,2019-02-24T16:44:29.000-08:00,fast_food,"{'indoor': 'room', 'cuisine': 'chinese', 'addr:unit': '101d'}",Kwan Kee Noodle House
3896,49.1847167,-122.7988016,2019-02-24T16:44:28.000-08:00,fast_food,"{'indoor': 'room', 'cuisine': 'chinese', 'addr:unit': '101e'}",YL's Curry Bowl
3900,49.1848038,-122.7988004,2019-02-24T16:44:28.000-08:00,fast_food,"{'indoor': 'room', 'cuisine': 'sushi', 'addr:unit': '101c'}",Sashimi & Sushi Express
3910,49.2555232,-123.1153341,2022-08-06T05:46:17.000-07:00,fast_food,"{'cuisine': 'sandwich', 'website': 'http://www.lastortas.ca/', 'addr:housenumber': '3353', 'addr:street': 'Cambie Street'}",Las Tortas
3920,49.2304571,-122.6901772,2022-08-07T02:32:16.000-07:00,fast_food,"{'brand:wikidata': 'Q38076', 'drive_through': 'yes', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's"", 'survey:date': '2022-08-02'}",McDonald's
3950,49.1599802,-122.401675,2021-11-04T01:28:20.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '29677', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Fr 07:00-22:00; Sa,Su 08:00-22:00', 'cuisine': 'sandwich', 'addr:street': 'Lougheed Highway', 'takeaway': 'yes', 'brand': 'Subway'}",Subway
3956,49.2133453,-122.919727,2022-09-19T14:36:19.000-07:00,fast_food,"{'brand:wikidata': 'Q2759586', 'website': 'https://locations.papajohns.com/canada/bc/v3l-1v3/new-westminster/512-6th-ave', 'addr:housenumber': '512', 'brand:wikipedia': ""en:Papa John's"", 'cuisine': 'pizza', 'addr:street': 'Sixth Avenue', 'takeaway': 'yes', 'brand': ""Papa John's"", 'addr:unit': 'A', 'addr:city': 'New Westminster'}",Papa John's
3986,49.1191003,-122.7315965,2019-10-29T03:23:55.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'drive_through': 'no', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Surrey'}",Subway
4009,49.2792588,-123.107425,2021-11-02T03:01:58.000-07:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '638', 'drive_through': 'no', 'opening_hours': 'Mo 10:30-14:00; Tu-Th 10:30-01:00; Fr 10:30-03:00; Sa 12:00-03:00; Su 12:00-24:00', 'cuisine': 'pizza', 'addr:street': 'Abbott Street', 'addr:city': 'Vancouver'}",Uncle Fatih's Pizza
4010,49.2793502,-123.107835,2022-05-20T23:52:28.000-07:00,fast_food,"{'addr:housenumber': '663', 'opening_hours': 'Su-Th 11:00-23:00; Fr-Sa 11:00-00:00', 'cuisine': 'pizza', 'addr:street': 'Abbott Street', 'addr:postcode': 'V6B 0J4', 'addr:city': 'Vancouver'}",Freshslice
4011,49.2791132,-123.107422,2021-11-02T03:01:58.000-07:00,fast_food,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 09:00-20:00; Sa 11:00-19:00; Su 11:00-18:00', 'addr:housenumber': '660', 'addr:street': 'Abbott Street', 'addr:city': 'Vancouver'}",Something Healthy
4019,49.2284049,-123.0908719,2021-01-09T22:25:56.000-08:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:province': 'BC', 'addr:housenumber': '6191', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Fraser Street', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}",Subway
4031,49.1039632,-122.6505489,2019-09-13T13:57:03.000-07:00,fast_food,"{'addr:housenumber': '101-20631', 'addr:street': 'Fraser Highway', 'addr:city': 'Langley'}",Hot Spot Pizza
4036,49.1050087,-122.659888,2021-01-14T02:40:37.000-08:00,fast_food,"{'brand:wikidata': 'Q1141226', 'alt_name': 'Dairy Queen', 'addr:housenumber': '20300', 'brand:wikipedia': 'en:Dairy Queen', 'cuisine': 'ice_cream;burger', 'addr:street': 'Fraser Highway', 'takeaway': 'yes', 'brand': 'DQ Grill & Chill', 'addr:city': 'Langley'}",DQ Grill & Chill
4037,49.1051536,-122.6594585,2020-01-07T16:39:13.000-08:00,fast_food,"{'brand:wikidata': 'Q7352199', 'addr:housenumber': '301-20300', 'brand:wikipedia': ""en:Robin's Donuts"", 'cuisine': 'donut', 'short_name': ""Robin's"", 'addr:street': 'Fraser Highway', 'takeaway': 'yes', 'brand': ""Robin's Donuts"", 'addr:city': 'Langley'}",Robin's Donuts
4048,49.2393218,-122.963544,2022-05-14T16:16:16.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'website': 'http://www.subway.com/', 'addr:housenumber': '5093', 'phone': '+1-604-540-6449', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Fr 08:00-23:00; Sa,Su 09:00-23:00', 'cuisine': 'sandwich', 'addr:street': 'Canada Way', 'takeaway': 'yes', 'brand': 'Subway'}",Subway
4082,49.1343893,-122.839424,2019-09-25T05:19:22.000-07:00,fast_food,"{'opening_hours': 'Mo-Su 15:00-00:00', 'cuisine': 'pizza', 'name:en': 'Canadian 2 for 1 Pizza', 'phone': '+1-604-599-5669'}",Canadian 2 for 1 Pizza
4110,49.1238444,-123.1842621,2018-02-05T14:46:55.000-08:00,fast_food,"{'addr:housenumber': '3800', 'name:en': 'The Village Burgery', 'addr:street': 'Bayview Street', 'phone': '+1-604-275-6710'}",The Village Burgery
4144,49.2813411,-123.132939,2021-12-12T20:37:06.000-08:00,fast_food,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '1168', 'drive_through': 'no', 'opening_hours': 'Su-Th 11:00-02:30; Fr-Sa 11:00-04:30', 'cuisine': 'pizza', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Yummy Pizza
4145,49.2806243,-123.1318323,2022-04-16T16:07:54.000-07:00,fast_food,"{'addr:province': 'BC', 'wheelchair': 'no', 'website': 'http://www.losamigostaqueria.com', 'addr:housenumber': '1118', 'phone': '+1-604-559-0220', 'opening_hours': 'Mo,We,Th,Su 11:30-23:30; Tu 11:30-00:00; Fr,Sa 11:30-03:00', 'cuisine': 'mexican', 'addr:street': 'Davie Street', 'addr:postcode': 'V6E 1N1', 'addr:city': 'Vancouver'}",Los Amigos Taqueria
4146,49.2805792,-123.1317635,2022-09-10T17:15:15.000-07:00,fast_food,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '1112', 'drive_through': 'no', 'check_date:opening_hours': '2022-09-10', 'cuisine': 'pizza', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",City Square Pizza
4147,49.2813691,-123.1329919,2022-04-16T16:07:54.000-07:00,fast_food,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '1172', 'opening_hours': 'Su,Mo 10:30-01:00, Tu-Th 10:30-02:00, Fr,Sa 10:30-04:00', 'cuisine': 'kebab', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}",Donair Dude
4175,49.2833879,-123.1145536,2022-04-09T02:42:18.000-07:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '552', 'drive_through': 'no', 'opening_hours': 'Mo-Fr 08:00-16:00', 'addr:street': 'Seymour Street', 'addr:city': 'Vancouver'}",Peqish
4176,49.2845542,-123.1133241,2015-09-23T03:36:49.000-07:00,fast_food,"{'addr:housenumber': '423', 'addr:street': 'Seymour Street'}",Kita no Donburi
4178,49.2834954,-123.1149019,2015-09-23T03:36:54.000-07:00,fast_food,"{'addr:housenumber': '547', 'addr:street': 'Seymour Street'}",Pizza Vancouver
4184,49.282623,-123.109344,2020-03-16T00:59:16.000-07:00,fast_food,"{'addr:province': 'BC', 'opening_hours': 'Mo-Sa 11:00-17:00', 'addr:housenumber': '370', 'addr:street': 'Cambie Street', 'addr:city': 'Vancouver'}",Meat & Bread
4185,49.2827131,-123.1093153,2018-05-08T03:48:34.000-07:00,fast_food,"{'diet:vegetarian': 'yes', 'drive_through': 'no', 'cuisine': 'noodle;rice', 'addr:street': 'Cambie Street', 'takeaway': 'yes', 'diet:vegan': 'yes'}",Fresh Bowl
4204,49.1167896,-122.6795827,2019-09-13T13:57:02.000-07:00,fast_food,"{'brand:wikidata': 'Q1393809', 'addr:housenumber': '19665', 'brand:wikipedia': 'en:Little Caesars', 'cuisine': 'pizza', 'addr:street': 'Willowbrook Drive', 'takeaway': 'yes', 'brand': 'Little Caesars', 'addr:city': 'Langley'}",Little Caesars
4205,49.1154625,-122.6795039,2019-08-12T21:54:29.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'drive_through': 'no', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}",Subway
4228,49.1046782,-122.798084,2022-04-02T23:06:04.000-07:00,fast_food,"{'brand:wikidata': 'Q1936229', 'addr:housenumber': '15335', 'brand:wikipedia': 'en:Quiznos', 'opening_hours': 'Mo-Fr 09:30-22:30; Sa 10:30-22:30; Su 11:00-22:30', 'cuisine': 'sandwich', 'addr:street': 'Highway 10', 'takeaway': 'yes', 'brand': 'Quiznos'}",Quiznos
4284,49.2766649,-123.1272,2021-01-07T00:20:07.000-08:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:province': 'BC', 'addr:housenumber': '1255', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': '24/7', 'cuisine': 'sandwich', 'addr:street': 'Granville Street', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}",Subway
4288,49.2823756,-123.1084859,2019-08-29T17:57:11.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '139', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Fr 07:00-23:00; Sa 08:00-23:00; Su 09:00-23:00', 'cuisine': 'sandwich', 'addr:street': 'West Hastings Street', 'takeaway': 'yes', 'brand': 'Subway'}",Subway
4309,49.3011514,-122.9561982,2015-09-05T23:49:40.000-07:00,fast_food,{'cuisine': 'burger'},Wally's Burger
4322,49.048462,-122.3389052,2019-09-25T14:40:14.000-07:00,fast_food,"{'opening_hours': '08:00-22:30', 'cuisine': 'burger', 'website': 'https://burgerking.ca/locations?field_geofield_distance[origin][lat]=49.054587&field_geofield_distance[origin][lon]=-122.32802600000002', 'takeaway': 'only', 'drive_through': 'yes'}",Burger King Drive-Through
4329,49.2352507,-123.1557393,2019-09-24T19:58:50.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '5623', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'West Boulevard', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}",Subway
4351,49.263878,-123.205001,2019-09-13T13:57:04.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '4367', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'West 10th Avenue', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}",Subway
4361,49.2546009,-123.0227038,2022-04-30T15:37:32.000-07:00,fast_food,"{'website': 'http://www.mrpanpizzaburnaby.com/', 'addr:housenumber': '3718', 'phone': '+1-604-433-8700', 'cuisine': 'pizza;indian', 'addr:street': 'Canada Way', 'email': 'mrpanpizzaburnaby@gmail.com', 'addr:city': 'Burnaby'}",Mr. Pan Pizza
4372,49.2630686,-123.115977,2022-04-23T20:02:27.000-07:00,fast_food,"{'brand:wikidata': 'Q465751', 'official_name': 'Chipotle Mexican Grill', 'brand:wikipedia': 'en:Chipotle Mexican Grill', 'cuisine': 'mexican', 'takeaway': 'yes', 'addr:postcode': 'V5Z 1E9', 'addr:unit': '100', 'addr:city': 'Vancouver', 'addr:housenumber': '532', 'phone': '+1-604-829-1374', 'addr:street': 'West Broadway', 'brand': 'Chipotle'}",Chipotle
4373,49.2676227,-123.0035185,2021-07-27T17:15:12.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '1895', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Willingdon Avenue', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Burnaby'}",Subway
4407,49.0308707,-122.2927593,2022-03-27T22:27:09.000-07:00,fast_food,"{'website': 'https://www.sushiboxbc.com', 'alt_name': ""Young's Kitchen Sushi"", 'addr:housenumber': '1528', 'phone': '+1-604-744-5511', 'entrance': 'yes', 'addr:postcode': 'V2S 8A3', 'addr:unit': '110', 'addr:city': 'Abbotsford'}",SushiBox MK
4432,49.2789073,-123.122176,2022-06-05T20:37:37.000-07:00,fast_food,"{'opening_hours:signed': 'no', 'addr:province': 'BC', 'website': 'https://www.unclefatih.com/', 'addr:housenumber': '625', 'phone': '+1-604-563-4040', 'drive_through': 'no', 'check_date:opening_hours': '2022-02-24', 'cuisine': 'pizza', 'addr:street': 'Nelson Street', 'addr:city': 'Vancouver'}",Uncle Fatih's Pizza
4435,49.280548,-123.121366,2022-02-26T17:11:23.000-08:00,fast_food,"{'brand:wikidata': 'Q38076', 'addr:province': 'BC', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'takeaway': 'yes', 'addr:postcode': 'V6Z 1K7', 'addr:city': 'Vancouver', 'addr:housenumber': '891', 'phone': '+1-604-718-1062', 'drive_through': 'no', 'opening_hours': '24/7', 'addr:street': 'Granville Street', 'brand': ""McDonald's""}",McDonald's
4437,49.28109,-123.119096,2022-03-13T18:37:53.000-07:00,fast_food,"{'brand:wikidata': 'Q1131810', 'addr:province': 'BC', 'official_name': 'Five Guys Burgers and Fries', 'brand:wikipedia': 'en:Five Guys', 'check_date:opening_hours': '2022-03-13', 'cuisine': 'burger', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'addr:housenumber': '635', 'opening_hours': 'Mo-Th,Su 11:00-22:00; Fr,Sa 11:00-24:00', 'addr:street': 'Robson Street', 'brand': 'Five Guys'}",Five Guys
4444,49.2616851,-123.0700316,2019-08-02T02:24:13.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '2569', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Sa 07:00-00:00; Su 08:00-23:00', 'cuisine': 'sandwich', 'addr:street': 'Commercial Drive', 'takeaway': 'yes', 'brand': 'Subway'}",Subway
4455,49.2831516,-123.1154178,2020-09-26T10:50:53.000-07:00,fast_food,"{'brand:wikidata': 'Q2818848', 'internet_access': 'wlan', 'brand:wikipedia': 'en:A&W (Canada)', 'opening_hours': '24/7', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': 'A&W', 'addr:city': 'Vancouver'}",A&W
4464,49.2792876,-123.1226649,2022-02-12T18:01:18.000-08:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '988', 'drive_through': 'no', 'opening_hours': 'Mo-Sa 11:00-19:30; Su 11:30-18:00', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",Hungry Guys
4479,49.2726139,-123.148291,2022-09-30T04:33:26.000-07:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '1925', 'addr:street': 'Cornwall Avenue', 'drive_through': 'no', 'addr:city': 'Vancouver'}",Vera's Burger Shack
4487,49.2726275,-123.148532,2022-09-30T04:33:26.000-07:00,fast_food,"{'addr:province': 'BC', 'addr:housenumber': '1937', 'addr:street': 'Cornwall Avenue', 'drive_through': 'no', 'addr:city': 'Vancouver'}",Al Basha
4496,49.2726994,-123.147278,2020-12-10T03:13:56.000-08:00,fast_food,"{'addr:housenumber': '1883', 'addr:street': 'Cornwall Avenue'}",Siegel's Bagels
4577,49.26262,-122.8383183,2022-03-12T17:19:03.000-08:00,fast_food,"{'brand:wikidata': 'Q2818848', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': 'A&W', 'brand:wikipedia': 'en:A&W (Canada)'}",A&W
4578,49.2631825,-122.8402209,2019-08-28T01:20:10.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",Subway
4579,49.2630737,-122.8402128,2016-04-05T04:23:37.000-07:00,fast_food,{'cuisine': 'pizza'},Pizza One
4587,49.2623856,-123.057011,2020-08-01T01:11:51.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '2499', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'addr:street': 'Nanaimo Street', 'takeaway': 'yes', 'brand': 'Subway'}",Subway
4601,49.2608512,-123.1161648,2019-08-29T17:44:11.000-07:00,fast_food,"{'brand:wikidata': 'Q2818848', 'drive_through': 'no', 'brand:wikipedia': 'en:A&W (Canada)', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': 'A&W'}",A&W
4742,49.1774976,-123.120144,2022-07-18T00:14:22.000-07:00,fast_food,"{'brand:wikidata': 'Q38076', 'addr:province': 'BC', 'addr:housenumber': '9251', 'drive_through': 'no', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'addr:street': 'Alderbridge Way', 'takeaway': 'yes', 'brand': ""McDonald's"", 'addr:city': 'Richmond'}",McDonald's
4745,49.1691756,-122.958657,2020-09-26T10:23:10.000-07:00,fast_food,"{'brand:wikidata': 'Q550258', 'addr:housenumber': '1359', 'drive_through': 'yes', 'brand:wikipedia': ""en:Wendy's"", 'opening_hours': 'Mo-Fr 10:00-20:00; Sa-Su 10:00-22:00', 'cuisine': 'burger', 'addr:street': 'Cliveden Avenue', 'takeaway': 'yes', 'brand': ""Wendy's""}",Wendy's
4747,49.1720147,-122.946137,2020-10-14T11:37:42.000-07:00,fast_food,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",Subway
4753,49.1039933,-122.6615637,2019-10-27T23:44:35.000-07:00,fast_food,"{'brand:wikidata': 'Q17111672', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Panago', 'brand:wikipedia': 'en:Panago'}",Panago
4786,49.195937,-123.1770558,2017-10-02T17:17:14.000-07:00,fast_food,{},Pajo’s
4807,49.0478696,-122.3431735,2019-09-02T22:08:26.000-07:00,fast_food,"{'official_name': 'Canadian Classic Pizza Ltd.', 'website': 'http://www.classicpizza.ca', 'phone': '+1-604-557-9922', 'opening_hours': 'Su,PH 12:00-00:00; Fr-Sa 11:00-01:30; Mo-Th 11:00-00:30', 'cuisine': 'pizza', 'addr:unit': '102'}",Classic Pizza
4810,49.04831,-122.3418519,2018-06-20T15:12:01.000-07:00,fast_food,"{'opening_hours': '11:30+', 'cuisine': 'pizza;indian', 'website': 'http://www.greatpizza.ca', 'phone': '+1-604-852-0241', 'addr:unit': 'C'}",Great Pizza 2 for 1
4815,49.0489231,-122.3807319,2018-06-20T15:12:02.000-07:00,fast_food,"{'opening_hours': 'Mo-Th 11:00-21:30; Fr 11:00-22:00; Sa 16:00-22:00; Su,PH 16:00-21:30', 'cuisine': 'pizza;indian', 'website': 'http://GiddyUpPizza.ca', 'phone': '+1-604-776-3333', 'addr:unit': '3'}",Giddy Up Pizza -n- Curry
4860,49.27789,-122.7952302,2020-01-17T07:58:29.000-08:00,fast_food,"{'brand:wikidata': 'Q524757', 'alt_name': 'Kentucky Fried Chicken', 'brand:wikipedia': 'en:KFC', 'cuisine': 'chicken', 'takeaway': 'yes', 'brand': 'KFC'}",KFC
4879,49.2790389,-122.8285085,2019-08-10T00:55:12.000-07:00,fast_food,"{'brand:wikidata': 'Q17111672', 'addr:housenumber': '400', 'brand:wikipedia': 'en:Panago', 'cuisine': 'pizza', 'name:en': 'Panago', 'addr:street': 'Capilano Road', 'takeaway': 'yes', 'brand': 'Panago', 'addr:unit': '8'}",Panago
4880,49.2792178,-122.8288779,2019-08-15T01:07:45.000-07:00,fast_food,"{'brand:wikidata': 'Q4943796', 'addr:housenumber': '400', 'brand:wikipedia': 'en:Booster Juice', 'cuisine': 'juice', 'addr:street': 'Capilano Road', 'takeaway': 'yes', 'brand': 'Booster Juice', 'addr:unit': '5'}",Booster Juice
4924,49.2889429,-123.139016,2022-04-04T01:35:42.000-07:00,fast_food,"{'opening_hours:signed': 'no', 'brand:wikidata': 'Q177054', 'addr:province': 'BC', 'wheelchair': 'yes', 'brand:wikipedia': 'en:Burger King', 'cuisine': 'burger', 'name:en': 'Burger King', 'takeaway': 'yes', 'brand': 'Burger King', 'addr:city': 'Vancouver'}",Burger King
